id_dite,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
2521,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2583.66,2333.66,2333.66,2583.66,2333.66,2333.66,2333.66,2583.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2583.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,3083.66,2333.66,2333.66,2333.66,2333.66,2583.66,2333.66,2333.66,2583.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2333.66,2583.66,2333.66,2333.66,2333.66,2333.66,3093.66,3093.66
2522,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2620.7,2370.7,2370.7,2620.7,2370.7,2370.7,2370.7,3120.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2620.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2620.7,2370.7,2370.7,2370.7,2370.7,2620.7,2370.7,2370.7,2620.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2370.7,2620.7,2370.7,2370.7,2370.7,2370.7,3130.7,3130.7
2523,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2622.76,2372.76,2622.76,2372.76,2372.76,2622.76,2622.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,2372.76,2622.76,2622.76,2372.76,2372.76,3122.76,2622.76,2372.76,2372.76,2622.76,2622.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2372.76,2622.76,2372.76,2372.76,3132.76,3132.76
2524,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2540.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,3040.0,2290.0,2290.0,2290.0,3050.0,3050.0
2525,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2660.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2660.82,2660.82,2660.82,2410.82,2410.82,2410.82,2910.82,2410.82,2660.82,2660.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2660.82,2410.82,2410.82,2410.82,2410.82,2660.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2410.82,2660.82,2410.82,3170.82,3170.82
2526,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2660.8,2410.8,2660.8,2410.8,2410.8,2910.8,2660.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,2410.8,2660.8,2660.8,2410.8,2410.8,2660.8,2660.8,2410.8,2410.8,2660.8,2660.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2660.8,2410.8,2410.8,3170.8,3170.8
2527,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2541.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,3041.16,2541.16,2541.16,2291.16,2291.16,2291.16,2541.16,2291.16,2541.16,2541.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2541.16,2291.16,2291.16,2291.16,2291.16,2541.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2291.16,2541.16,2291.16,3051.16,3051.16
2528,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2542.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,3042.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2542.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,2292.94,3052.94,3052.94
2529,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,504.06,254.06,254.06,504.06,254.06,254.06,254.06,504.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,504.06,254.06,254.06,254.06,254.06,254.06,254.06,504.06,254.06,254.06,254.06,254.06,504.06,254.06,254.06,754.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,254.06,504.06,254.06,254.06,254.06,254.06,1014.06,1014.06
2530,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,3080.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,3090.0,3090.0
2531,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,3120.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,2370.26,3130.26,3130.26
2532,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2332.9,3082.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2582.9,2332.9,2582.9,2332.9,2332.9,2582.9,2582.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,2332.9,2582.9,2582.9,2332.9,2332.9,2582.9,2582.9,2332.9,2332.9,2582.9,2582.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2332.9,2582.9,2332.9,2332.9,3092.9,3092.9
2533,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,3120.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2620.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,3130.0,3130.0
2534,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2504.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2504.46,2254.46,2254.46,2504.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2504.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2504.46,3004.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,2254.46,3014.46,3014.46
2535,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,3042.24,2292.24,2542.24,2292.24,2542.24,2292.24,2292.24,2542.24,2542.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,2292.24,2542.24,2542.24,2292.24,2292.24,2542.24,2542.24,2292.24,2292.24,2542.24,2542.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2292.24,2542.24,2292.24,2292.24,3052.24,3052.24
2536,2374.56,2624.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2624.56,2374.56,2374.56,2374.56,2374.56,2374.56,3124.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2624.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2624.56,2374.56,2374.56,2624.56,2374.56,2624.56,2374.56,2374.56,2374.56,2374.56,2624.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,2374.56,3134.56,3134.56
2537,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2541.02,2291.02,3041.02,2291.02,2291.02,2541.02,2541.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,2291.02,2541.02,2541.02,2291.02,2291.02,2541.02,2541.02,2291.02,2291.02,2541.02,2541.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2291.02,2541.02,2291.02,2291.02,3051.02,3051.02
2538,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2621.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2621.48,3121.48,2621.48,2371.48,2371.48,2371.48,2621.48,2371.48,2621.48,2621.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2621.48,2371.48,2371.48,2371.48,2371.48,2621.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2371.48,2621.48,2371.48,3131.48,3131.48
2539,2371.22,2371.22,2371.22,2621.22,2371.22,2371.22,2371.22,2371.22,2621.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2621.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,3121.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,2371.22,3131.22,3131.22
2540,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,500.14,250.14,250.14,750.14,250.14,250.14,250.14,500.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,500.14,250.14,250.14,250.14,250.14,250.14,250.14,500.14,250.14,250.14,250.14,250.14,500.14,250.14,250.14,500.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,250.14,500.14,250.14,250.14,250.14,250.14,1010.14,1010.14
